Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country_Region,City,State_Province,Postal_Code,Region,Product_ID,Category,Sub-Category,Product_Name,Sales,Quantity,Discount,Profit
2989.00,US-2022-126753,16-08-2022,20-08-2022,Standard Class,SP-20860,Sung Pak,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,10.37,2.00,0.20,3.63
2990.00,US-2022-164238,16-08-2022,20-08-2022,Standard Class,JW-15955,Joni Wasserman,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-ST-10002352,Office Supplies,Storage,Iris Project Case,44.69,7.00,0.20,3.35
2991.00,US-2022-126753,16-08-2022,20-08-2022,Standard Class,SP-20860,Sung Pak,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,31.18,3.00,0.20,-5.46
2992.00,US-2022-128090,16-08-2022,22-08-2022,Standard Class,JM-15865,John Murray,Consumer,United States,Phoenix,Arizona,85023,West,TEC-PH-10002624,Technology,Phones,Samsung Galaxy S4 Mini,1879.96,5.00,0.20,211.50
2993.00,US-2022-126753,16-08-2022,20-08-2022,Standard Class,SP-20860,Sung Pak,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10003580,Technology,Phones,Cisco IP Phone 7961G-GE VoIP phone,519.79,4.00,0.40,-112.62
2994.00,US-2022-119627,17-08-2022,23-08-2022,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Peoria,Arizona,85345,West,OFF-AR-10000203,Office Supplies,Art,Newell 336,10.27,3.00,0.20,1.16
2995.00,US-2022-111297,17-08-2022,21-08-2022,Standard Class,SC-20440,Shaun Chance,Corporate,United States,New Bedford,Massachusetts,2740,East,OFF-BI-10002412,Office Supplies,Binders,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,52.20,9.00,0.00,23.49
2996.00,US-2022-119627,17-08-2022,23-08-2022,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Peoria,Arizona,85345,West,OFF-PA-10001937,Office Supplies,Paper,Xerox 21,36.29,7.00,0.20,12.70
2997.00,US-2022-119627,17-08-2022,23-08-2022,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Peoria,Arizona,85345,West,TEC-AC-10001142,Technology,Accessories,First Data FD10 PIN Pad,252.80,4.00,0.20,-31.60
2998.00,US-2022-119627,17-08-2022,23-08-2022,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Peoria,Arizona,85345,West,TEC-AC-10002217,Technology,Accessories,Imation Clip USB flash drive - 8 GB,30.08,2.00,0.20,-5.26
2999.00,US-2022-130456,21-08-2022,26-08-2022,Standard Class,DS-13180,David Smith,Corporate,United States,San Francisco,California,94122,West,FUR-BO-10003893,Furniture,Bookcases,Sauder Camden County Collection Library,586.40,6.00,0.15,34.49
3000.00,US-2022-144267,21-08-2022,23-08-2022,First Class,NZ-18565,Nick Zandusky,Home Office,United States,San Francisco,California,94110,West,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,544.01,3.00,0.20,40.80
3001.00,US-2022-154823,21-08-2022,25-08-2022,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,Springfield,Ohio,45503,East,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,598.46,3.00,0.30,-42.75
3002.00,US-2022-154823,21-08-2022,25-08-2022,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,Springfield,Ohio,45503,East,FUR-FU-10000193,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,25.98,1.00,0.20,-3.90
3003.00,US-2022-122168,21-08-2022,26-08-2022,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Florence,Kentucky,41042,South,OFF-AR-10002053,Office Supplies,Art,Premium Writing Pencils Soft #2 by Central Association for the Blind,35.76,12.00,0.00,10.01
3004.00,US-2022-122168,21-08-2022,26-08-2022,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Florence,Kentucky,41042,South,OFF-AR-10003602,Office Supplies,Art,Quartet Omega Colored Chalk 12/Pack,17.52,3.00,0.00,8.23
3005.00,US-2022-154823,21-08-2022,25-08-2022,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,Springfield,Ohio,45503,East,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,12.83,2.00,0.70,-8.98
3006.00,US-2022-130512,21-08-2022,25-08-2022,Standard Class,SM-20320,Sean Miller,Home Office,United States,Allentown,Pennsylvania,18103,East,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,99.59,2.00,0.70,-82.99
3007.00,US-2022-144267,21-08-2022,23-08-2022,First Class,NZ-18565,Nick Zandusky,Home Office,United States,San Francisco,California,94110,West,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,59.94,3.00,0.00,28.17
3008.00,US-2022-144267,21-08-2022,23-08-2022,First Class,NZ-18565,Nick Zandusky,Home Office,United States,San Francisco,California,94110,West,OFF-PA-10001947,Office Supplies,Paper,Xerox 1974,23.92,4.00,0.00,11.72
3009.00,US-2022-130512,21-08-2022,25-08-2022,Standard Class,SM-20320,Sean Miller,Home Office,United States,Allentown,Pennsylvania,18103,East,OFF-PA-10003625,Office Supplies,Paper,Xerox 1979,49.57,2.00,0.20,15.49
3010.00,US-2022-144267,21-08-2022,23-08-2022,First Class,NZ-18565,Nick Zandusky,Home Office,United States,San Francisco,California,94110,West,OFF-PA-10003657,Office Supplies,Paper,Xerox 1927,4.28,1.00,0.00,1.93
3011.00,US-2022-130456,21-08-2022,26-08-2022,Standard Class,DS-13180,David Smith,Corporate,United States,San Francisco,California,94122,West,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,80.98,1.00,0.00,3.24
3012.00,US-2022-130512,21-08-2022,25-08-2022,Standard Class,SM-20320,Sean Miller,Home Office,United States,Allentown,Pennsylvania,18103,East,OFF-ST-10002574,Office Supplies,Storage,SAFCO Commercial Wire Shelving Black,663.07,6.00,0.20,-165.77
3013.00,US-2022-130512,21-08-2022,25-08-2022,Standard Class,SM-20320,Sean Miller,Home Office,United States,Allentown,Pennsylvania,18103,East,OFF-SU-10001935,Office Supplies,Supplies,Staple remover,3.49,2.00,0.20,-0.70
3014.00,US-2022-130512,21-08-2022,25-08-2022,Standard Class,SM-20320,Sean Miller,Home Office,United States,Allentown,Pennsylvania,18103,East,TEC-AC-10000290,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,21.73,4.00,0.20,3.80
3015.00,US-2022-129854,22-08-2022,26-08-2022,Standard Class,RB-19705,Roger Barcio,Home Office,United States,New York City,New York,10009,East,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,16.52,4.00,0.00,7.60
3016.00,US-2022-132080,22-08-2022,25-08-2022,First Class,DP-13105,Dave Poirier,Corporate,United States,New York City,New York,10035,East,OFF-BI-10003694,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages 10/Pack",50.11,6.00,0.20,16.29
3017.00,US-2022-114468,23-08-2022,23-08-2022,Same Day,TD-20995,Tamara Dahlen,Consumer,United States,Bolingbrook,Illinois,60440,Central,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,5.77,2.00,0.80,-13.55
3018.00,US-2022-165624,23-08-2022,28-08-2022,Standard Class,FH-14350,Fred Harton,Consumer,United States,Atlanta,Georgia,30318,South,OFF-AP-10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,542.94,3.00,0.00,152.02
3019.00,US-2022-165624,23-08-2022,28-08-2022,Standard Class,FH-14350,Fred Harton,Consumer,United States,Atlanta,Georgia,30318,South,OFF-AP-10001492,Office Supplies,Appliances,Acco Six-Outlet Power Strip 4' Cord Length,25.86,3.00,0.00,6.72
3020.00,US-2022-114468,23-08-2022,23-08-2022,Same Day,TD-20995,Tamara Dahlen,Consumer,United States,Bolingbrook,Illinois,60440,Central,OFF-FA-10003021,Office Supplies,Fasteners,Staples,12.03,8.00,0.20,2.26
3021.00,US-2022-165624,23-08-2022,28-08-2022,Standard Class,FH-14350,Fred Harton,Consumer,United States,Atlanta,Georgia,30318,South,OFF-LA-10003190,Office Supplies,Labels,Avery 474,8.64,3.00,0.00,4.23
3022.00,US-2022-114468,23-08-2022,23-08-2022,Same Day,TD-20995,Tamara Dahlen,Consumer,United States,Bolingbrook,Illinois,60440,Central,OFF-PA-10000809,Office Supplies,Paper,Xerox 206,10.37,2.00,0.20,3.63
3023.00,US-2022-165624,23-08-2022,28-08-2022,Standard Class,FH-14350,Fred Harton,Consumer,United States,Atlanta,Georgia,30318,South,OFF-PA-10002319,Office Supplies,Paper,Xerox 1944,193.80,5.00,0.00,94.96
3024.00,US-2022-165624,23-08-2022,28-08-2022,Standard Class,FH-14350,Fred Harton,Consumer,United States,Atlanta,Georgia,30318,South,OFF-PA-10002499,Office Supplies,Paper,Xerox 1890,97.88,2.00,0.00,48.94
3025.00,US-2022-165624,23-08-2022,28-08-2022,Standard Class,FH-14350,Fred Harton,Consumer,United States,Atlanta,Georgia,30318,South,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,21.40,5.00,0.00,9.63
3026.00,US-2022-114468,23-08-2022,23-08-2022,Same Day,TD-20995,Tamara Dahlen,Consumer,United States,Bolingbrook,Illinois,60440,Central,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,31.68,4.00,0.20,2.77
3027.00,US-2022-165624,23-08-2022,28-08-2022,Standard Class,FH-14350,Fred Harton,Consumer,United States,Atlanta,Georgia,30318,South,TEC-AC-10004568,Technology,Accessories,Maxell LTO Ultrium - 800 GB,251.91,9.00,0.00,47.86
3028.00,US-2022-113740,24-08-2022,28-08-2022,Second Class,SC-20380,Shahid Collister,Consumer,United States,New York City,New York,10035,East,FUR-FU-10000010,Furniture,Furnishings,DAX Value U-Channel Document Frames Easel Back,14.91,3.00,0.00,4.62
3029.00,US-2022-139584,24-08-2022,28-08-2022,Standard Class,EM-13810,Eleni McCrary,Corporate,United States,New York City,New York,10009,East,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,284.36,2.00,0.40,-75.83
3030.00,US-2022-146563,24-08-2022,28-08-2022,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Arlington,Texas,76017,Central,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,918.79,5.00,0.30,-118.13
3031.00,US-2022-169299,24-08-2022,26-08-2022,First Class,DO-13435,Denny Ordway,Consumer,United States,Portland,Oregon,97206,West,OFF-AR-10002053,Office Supplies,Art,Premium Writing Pencils Soft #2 by Central Association for the Blind,7.15,3.00,0.20,0.72
3032.00,US-2022-146563,24-08-2022,28-08-2022,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Arlington,Texas,76017,Central,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",2.72,3.00,0.80,-4.22
3033.00,US-2022-123939,24-08-2022,26-08-2022,Second Class,MS-17710,Maurice Satty,Consumer,United States,Bowling Green,Ohio,43402,East,OFF-LA-10003190,Office Supplies,Labels,Avery 474,6.91,3.00,0.20,2.51
3034.00,US-2022-146563,24-08-2022,28-08-2022,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Arlington,Texas,76017,Central,OFF-ST-10001490,Office Supplies,Storage,Hot File 7-Pocket Floor Stand,999.43,7.00,0.20,124.93
3035.00,US-2022-146563,24-08-2022,28-08-2022,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Arlington,Texas,76017,Central,OFF-ST-10001511,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,724.08,14.00,0.20,-135.77
3036.00,US-2022-123939,24-08-2022,26-08-2022,Second Class,MS-17710,Maurice Satty,Consumer,United States,Bowling Green,Ohio,43402,East,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,435.50,3.00,0.20,48.99
3037.00,US-2022-139584,24-08-2022,28-08-2022,Standard Class,EM-13810,Eleni McCrary,Corporate,United States,New York City,New York,10009,East,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,26.00,2.00,0.00,11.70
3038.00,US-2022-102491,24-08-2022,28-08-2022,Standard Class,KW-16435,Katrina Willman,Consumer,United States,Florence,Kentucky,41042,South,TEC-AC-10003289,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,79.96,4.00,0.00,18.39
3039.00,US-2022-102491,24-08-2022,28-08-2022,Standard Class,KW-16435,Katrina Willman,Consumer,United States,Florence,Kentucky,41042,South,TEC-MA-10000864,Technology,Machines,Cisco 9971 IP Video Phone Charcoal,3080.00,7.00,0.00,1416.80
3040.00,US-2022-123939,24-08-2022,26-08-2022,Second Class,MS-17710,Maurice Satty,Consumer,United States,Bowling Green,Ohio,43402,East,TEC-PH-10000923,Technology,Phones,Belkin SportFit Armband For iPhone 5s/5c Fuchsia,26.98,3.00,0.40,4.05
3041.00,US-2022-102491,24-08-2022,28-08-2022,Standard Class,KW-16435,Katrina Willman,Consumer,United States,Florence,Kentucky,41042,South,TEC-PH-10001619,Technology,Phones,LG G3,587.97,3.00,0.00,170.51
3042.00,US-2022-139759,25-08-2022,30-08-2022,Standard Class,NL-18310,Nancy Lomonaco,Home Office,United States,Los Angeles,California,90045,West,FUR-CH-10002774,Furniture,Chairs,Global Deluxe Stacking Chair Gray,40.78,1.00,0.20,4.59
3043.00,US-2022-168809,25-08-2022,25-08-2022,Same Day,MC-18100,Mick Crebagga,Consumer,United States,Houston,Texas,77041,Central,FUR-FU-10001473,Furniture,Furnishings,Eldon Executive Woodline II Desk Accessories Mahogany,20.10,2.00,0.60,-16.59
3044.00,US-2022-168809,25-08-2022,25-08-2022,Same Day,MC-18100,Mick Crebagga,Consumer,United States,Houston,Texas,77041,Central,FUR-FU-10002240,Furniture,Furnishings,Nu-Dell EZ-Mount Plastic Wall Frames,7.88,5.00,0.60,-3.94
3045.00,US-2022-139759,25-08-2022,30-08-2022,Standard Class,NL-18310,Nancy Lomonaco,Home Office,United States,Los Angeles,California,90045,West,OFF-AP-10002765,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,105.96,4.00,0.00,29.67
3046.00,US-2022-168809,25-08-2022,25-08-2022,Same Day,MC-18100,Mick Crebagga,Consumer,United States,Houston,Texas,77041,Central,OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back,3.80,1.00,0.80,-6.08
3047.00,US-2022-113040,27-08-2022,31-08-2022,Standard Class,CC-12100,Chad Cunningham,Home Office,United States,Los Angeles,California,90045,West,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,5.10,1.00,0.20,1.66
3048.00,US-2022-101707,27-08-2022,01-09-2022,Standard Class,PF-19165,Philip Fox,Consumer,United States,San Diego,California,92105,West,OFF-LA-10000134,Office Supplies,Labels,Avery 511,3.08,1.00,0.00,1.48
3049.00,US-2022-101707,27-08-2022,01-09-2022,Standard Class,PF-19165,Philip Fox,Consumer,United States,San Diego,California,92105,West,OFF-PA-10002968,Office Supplies,Paper,Xerox 1973,114.20,5.00,0.00,52.53
3050.00,US-2022-126445,27-08-2022,31-08-2022,Standard Class,RA-19945,Ryan Akin,Consumer,United States,Murrieta,California,92563,West,OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,484.65,3.00,0.00,92.08
3051.00,US-2022-101707,27-08-2022,01-09-2022,Standard Class,PF-19165,Philip Fox,Consumer,United States,San Diego,California,92105,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,32.94,3.00,0.00,9.22
3052.00,US-2022-121188,28-08-2022,04-09-2022,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Los Angeles,California,90049,West,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,307.67,2.00,0.15,28.96
3053.00,US-2022-121188,28-08-2022,04-09-2022,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Los Angeles,California,90049,West,FUR-FU-10003981,Furniture,Furnishings,Eldon Wave Desk Accessories,4.16,2.00,0.00,1.75
3054.00,US-2022-166219,28-08-2022,01-09-2022,Standard Class,BP-11185,Ben Peterman,Corporate,United States,Dallas,Texas,75081,Central,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,103.48,1.00,0.30,-16.26
3055.00,US-2022-121188,28-08-2022,04-09-2022,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,41.36,5.00,0.20,13.96
3056.00,US-2022-121188,28-08-2022,04-09-2022,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Los Angeles,California,90049,West,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,728.82,9.00,0.00,29.15
3057.00,US-2022-121188,28-08-2022,04-09-2022,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Los Angeles,California,90049,West,OFF-ST-10001490,Office Supplies,Storage,Hot File 7-Pocket Floor Stand,892.35,5.00,0.00,267.71
3058.00,US-2022-107902,28-08-2022,02-09-2022,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Fairfield,Connecticut,6824,East,OFF-ST-10001837,Office Supplies,Storage,SAFCO Mobile Desk Side File Wire Frame,470.36,11.00,0.00,122.29
3059.00,US-2022-100377,28-08-2022,01-09-2022,Standard Class,TS-21370,Todd Sumrall,Corporate,United States,Chicago,Illinois,60623,Central,TEC-CO-10001046,Technology,Copiers,Canon Imageclass D680 Copier / Fax,2799.96,5.00,0.20,874.99
3060.00,US-2022-121188,28-08-2022,04-09-2022,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Los Angeles,California,90049,West,TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,43.18,3.00,0.20,15.11
3061.00,US-2022-166219,28-08-2022,01-09-2022,Standard Class,BP-11185,Ben Peterman,Corporate,United States,Dallas,Texas,75081,Central,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,1099.96,5.00,0.20,82.50
3062.00,US-2022-108532,29-08-2022,02-09-2022,Standard Class,CC-12100,Chad Cunningham,Home Office,United States,Detroit,Michigan,48234,Central,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,114.52,7.00,0.00,11.45
3063.00,US-2022-108532,29-08-2022,02-09-2022,Standard Class,CC-12100,Chad Cunningham,Home Office,United States,Detroit,Michigan,48234,Central,TEC-PH-10001750,Technology,Phones,Samsung Rugby III,131.98,2.00,0.00,35.63
3064.00,US-2022-111514,31-08-2022,02-09-2022,First Class,SC-20260,Scott Cohen,Corporate,United States,San Francisco,California,94122,West,FUR-BO-10002545,Furniture,Bookcases,Atlantic Metals Mobile 3-Shelf Bookcases Custom Colors,1552.83,7.00,0.15,200.95
3065.00,US-2022-111514,31-08-2022,02-09-2022,First Class,SC-20260,Scott Cohen,Corporate,United States,San Francisco,California,94122,West,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,137.24,5.00,0.20,46.32
3066.00,US-2022-112319,31-08-2022,05-09-2022,Standard Class,AR-10510,Andrew Roberts,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,58.32,9.00,0.00,27.99
3067.00,US-2022-142139,31-08-2022,05-09-2022,Standard Class,SD-20485,Shirley Daniels,Home Office,United States,Bedford,Texas,76021,Central,OFF-PA-10003883,Office Supplies,Paper,"Message Book Phone Wirebound Standard Line Memo 2 3/4"" X 5""",20.96,4.00,0.20,6.81
3068.00,US-2022-111514,31-08-2022,02-09-2022,First Class,SC-20260,Scott Cohen,Corporate,United States,San Francisco,California,94122,West,TEC-AC-10004864,Technology,Accessories,Memorex Micro Travel Drive 32 GB,36.51,1.00,0.00,15.70
3069.00,US-2022-111514,31-08-2022,02-09-2022,First Class,SC-20260,Scott Cohen,Corporate,United States,San Francisco,California,94122,West,TEC-MA-10000597,Technology,Machines,Lexmark S315 Color Inkjet Printer,239.98,3.00,0.20,80.99
3070.00,US-2022-157805,31-08-2022,04-09-2022,Standard Class,RH-19510,Rick Huthwaite,Home Office,United States,San Diego,California,92037,West,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IP Telephone,555.96,5.00,0.20,41.70
3071.00,US-2022-104626,01-09-2022,08-09-2022,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Franklin,Massachusetts,2038,East,FUR-CH-10003817,Furniture,Chairs,Global Value Steno Chair Gray,60.74,1.00,0.00,15.19
3072.00,US-2022-104626,01-09-2022,08-09-2022,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Franklin,Massachusetts,2038,East,FUR-FU-10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,124.36,2.00,0.00,27.36
